19.422769812110214360245663556270301342010498047,-1297.652537014288100181147456169128417968750000000,39175.472469061191077344119548797607421875000000000,-708756.239298871834762394428253173828125000000000000,8555966.822059540078043937683105468750000000000000000,-72059319.300091549754142761230468750000000000000000000,422414695.541933894157409667968750000000000000000000000,-1568278275.863059997558593750000000000000000000000000000,1657539608.456881284713745117187500000000000000000000000,22686006934.675727844238281250000000000000000000000000000,-191474324479.213012695312500000000000000000000000000000000,906930975152.668945312500000000000000000000000000000000000,-3110600887790.461914062500000000000000000000000000000000000,8282269523041.350585937500000000000000000000000000000000000,-17607992285801.949218750000000000000000000000000000000000000,30256608061223.679687500000000000000000000000000000000000000,-42175981897060.437500000000000000000000000000000000000000000,47576652139222.265625000000000000000000000000000000000000000,-43085905700289.898437500000000000000000000000000000000000000,30878732196325.187500000000000000000000000000000000000000000,-17116150547550.146484375000000000000000000000000000000000000,7076011953166.384765625000000000000000000000000000000000000,-2053368364846.334960937500000000000000000000000000000000000,373059143202.265136718750000000000000000000000000000000000,-31923492273.239276885986328125000000000000000000000000000
-177.580061330626222115824930369853973388671875000,14044.841692498332122340798377990722656250000000000,-471576.410913900239393115043640136718750000000000000,9122140.285771280527114868164062500000000000000000000,-114162130.795563384890556335449218750000000000000000000,964211083.177903056144714355468750000000000000000000000,-5350440356.301484107971191406250000000000000000000000000,15250684589.964471817016601562500000000000000000000000000,35828395704.477912902832031250000000000000000000000000000,-702656600990.655639648437500000000000000000000000000000000,4603410919068.204101562500000000000000000000000000000000000,-20245587426491.148437500000000000000000000000000000000000000,67274613364574.367187500000000000000000000000000000000000000,-176357652188664.593750000000000000000000000000000000000000000,371913135176000.625000000000000000000000000000000000000000000,-636404393621189.875000000000000000000000000000000000000000000,885335097766684.875000000000000000000000000000000000000000000,-997976591701124.375000000000000000000000000000000000000000000,903812020135327.750000000000000000000000000000000000000000000,-648067003679425.625000000000000000000000000000000000000000000,359504992253052.625000000000000000000000000000000000000000000,-148763422479361.968750000000000000000000000000000000000000000,43213698999144.492187500000000000000000000000000000000000000,-7859531319258.485351562500000000000000000000000000000000000,673283049473.120117187500000000000000000000000000000000000
1007.958258449148615909507498145103454589843750000,-83059.238622261458658613264560699462890625000000000,2892884.990277942270040512084960937500000000000000000,-57165397.108282662928104400634765625000000000000000000,713557055.523208141326904296875000000000000000000000000,-5749829878.279247283935546875000000000000000000000000000,26738365734.900577545166015625000000000000000000000000000,-9168065892.812475204467773437500000000000000000000000000,-968235918128.620117187500000000000000000000000000000000000,9118786037087.421875000000000000000000000000000000000000000,-51881174842349.546875000000000000000000000000000000000000000,215887345842579.062500000000000000000000000000000000000000000,-698336350906267.250000000000000000000000000000000000000000000,1804494415788586.750000000000000000000000000000000000000000000,-3775015002297045.500000000000000000000000000000000000000000000,6430853765904883.000000000000000000000000000000000000000000000,-8925070829397477.000000000000000000000000000000000000000000000,10049642838964558.000000000000000000000000000000000000000000000,-9098809001960304.000000000000000000000000000000000000000000000,6525662116724401.000000000000000000000000000000000000000000000,-3622003298581230.500000000000000000000000000000000000000000000,1499918559651683.750000000000000000000000000000000000000000000,-436088000701230.125000000000000000000000000000000000000000000,79389091322557.921875000000000000000000000000000000000000000,-6807505306216.496093750000000000000000000000000000000000000
-3926.164387755069583363365381956100463867187500000,325893.363791087467689067125320434570312500000000000,-11354509.839812794700264930725097656250000000000000000,220607653.727735161781311035156250000000000000000000000,-2605537055.050798416137695312500000000000000000000000000,17824402587.053714752197265625000000000000000000000000000,-33389847163.613265991210937500000000000000000000000000000,-714830194913.599121093750000000000000000000000000000000000,9628993181793.292968750000000000000000000000000000000000000,-70572667578013.171875000000000000000000000000000000000000000,367244064183002.000000000000000000000000000000000000000000000,-1464500344348586.750000000000000000000000000000000000000000000,4629264832111010.000000000000000000000000000000000000000000000,-11803632190196788.000000000000000000000000000000000000000000000,24498306252257068.000000000000000000000000000000000000000000000,-41536956923780104.000000000000000000000000000000000000000000000,57489812926747944.000000000000000000000000000000000000000000000,-64639397057819576.000000000000000000000000000000000000000000000,58487288713516936.000000000000000000000000000000000000000000000,-41944230007273312.000000000000000000000000000000000000000000000,23287731981464520.000000000000000000000000000000000000000000000,-9649010369732676.000000000000000000000000000000000000000000000,2807341100093742.500000000000000000000000000000000000000000000,-511483485199760.500000000000000000000000000000000000000000000,43896973983826.382812500000000000000000000000000000000000000
10833.313614770846470491960644721984863281250000000,-883807.293052360531874001026153564453125000000000000,29700805.079280965030193328857421875000000000000000000,-533465034.980251967906951904296875000000000000000000000,5155882978.430695533752441406250000000000000000000000000,-12802949548.709581375122070312500000000000000000000000000,-370231207270.998596191406250000000000000000000000000000000,6343858918892.898437500000000000000000000000000000000000000,-58318327404358.492187500000000000000000000000000000000000000,376015595496073.875000000000000000000000000000000000000000000,-1840974321938409.500000000000000000000000000000000000000000000,7099166964705901.000000000000000000000000000000000000000000000,-21997223954521896.000000000000000000000000000000000000000000000,55399082192507368.000000000000000000000000000000000000000000000,-114084869935959024.000000000000000000000000000000000000000000000,192475789972561824.000000000000000000000000000000000000000000000,-265579468401122464.000000000000000000000000000000000000000000000,298062586503491456.000000000000000000000000000000000000000000000,-269432125894391552.000000000000000000000000000000000000000000000,193149585840007616.000000000000000000000000000000000000000000000,-107240777702385824.000000000000000000000000000000000000000000000,44447764468037880.000000000000000000000000000000000000000000000,-12938432646177324.000000000000000000000000000000000000000000000,2358822034937650.000000000000000000000000000000000000000000000,-202587863898067.437500000000000000000000000000000000000000000
-20413.442269889375893399119377136230468750000000000,1561043.741193176945671439170837402343750000000000000,-45955492.371304191648960113525390625000000000000000000,582356438.970942854881286621093750000000000000000000000,883017951.830744266510009765625000000000000000000000000,-154380409984.366455078125000000000000000000000000000000000,2862265402816.397949218750000000000000000000000000000000000,-31696082918640.265625000000000000000000000000000000000000000,249404913542963.593750000000000000000000000000000000000000000,-1488803167397582.500000000000000000000000000000000000000000000,6975794302313157.000000000000000000000000000000000000000000000,-26182253652385588.000000000000000000000000000000000000000000000,79727045267652288.000000000000000000000000000000000000000000000,-198491929197062752.000000000000000000000000000000000000000000000,405623180207338816.000000000000000000000000000000000000000000000,-680813739744718080.000000000000000000000000000000000000000000000,936182229770255872.000000000000000000000000000000000000000000000,-1048372608631337600.000000000000000000000000000000000000000000000,946399854217352832.000000000000000000000000000000000000000000000,-677960676280734976.000000000000000000000000000000000000000000000,376313165020975232.000000000000000000000000000000000000000000000,-155975962445944096.000000000000000000000000000000000000000000000,45415940643514280.000000000000000000000000000000000000000000000,-8283479013922776.000000000000000000000000000000000000000000000,711824567687041.875000000000000000000000000000000000000000000
19966.905850638751871883869171142578125000000000000,-1058534.448517739307135343551635742187500000000000000,732000.936775188194587826728820800781250000000000000,1266140555.779885292053222656250000000000000000000000000,-46094548614.799972534179687500000000000000000000000000000,900823961919.283813476562500000000000000000000000000000000,-11764703780706.984375000000000000000000000000000000000000000,111774485141030.062500000000000000000000000000000000000000000,-808880939703987.625000000000000000000000000000000000000000000,4588703471364348.000000000000000000000000000000000000000000000,-20802409522491464.000000000000000000000000000000000000000000000,76361386887358640.000000000000000000000000000000000000000000000,-228985190054418624.000000000000000000000000000000000000000000000,563991731443988992.000000000000000000000000000000000000000000000,-1143809385479882880.000000000000000000000000000000000000000000000,1909540251474898176.000000000000000000000000000000000000000000000,-2615932716178638336.000000000000000000000000000000000000000000000,2921828830338554880.000000000000000000000000000000000000000000000,-2633057293748235776.000000000000000000000000000000000000000000000,1884143641201614848.000000000000000000000000000000000000000000000,-1045176670747773056.000000000000000000000000000000000000000000000,433095440809685504.000000000000000000000000000000000000000000000,-126106022548327120.000000000000000000000000000000000000000000000,23005330344854260.000000000000000000000000000000000000000000000,-1977612529918317.750000000000000000000000000000000000000000000
21286.110724262223811820149421691894531250000000000,-3616390.038307640235871076583862304687500000000000000,234994508.278491377830505371093750000000000000000000000,-8342351862.023714065551757812500000000000000000000000000,188853156445.052154541015625000000000000000000000000000000,-2971722712111.060546875000000000000000000000000000000000000,34319188381369.906250000000000000000000000000000000000000000,-301778945313679.937500000000000000000000000000000000000000000,2073810073740522.750000000000000000000000000000000000000000000,-11349329485467110.000000000000000000000000000000000000000000000,50149568461852864.000000000000000000000000000000000000000000000,-180696910180860352.000000000000000000000000000000000000000000000,534504540614107776.000000000000000000000000000000000000000000000,-1303247249057312256.000000000000000000000000000000000000000000000,2623306540150940672.000000000000000000000000000000000000000000000,-4355188194712900608.000000000000000000000000000000000000000000000,5941832960941633536.000000000000000000000000000000000000000000000,-6616753933830258688.000000000000000000000000000000000000000000000,5949963579649586176.000000000000000000000000000000000000000000000,-4251226537837521408.000000000000000000000000000000000000000000000,2355885460350379520.000000000000000000000000000000000000000000000,-975620585647061632.000000000000000000000000000000000000000000000,283985838161773536.000000000000000000000000000000000000000000000,-51802889684524400.000000000000000000000000000000000000000000000,4453582770395922.500000000000000000000000000000000000000000000
-143763.966849743766942992806434631347656250000000000,16271071.375796973705291748046875000000000000000000000,-818906084.332185983657836914062500000000000000000000000,24522604633.008972167968750000000000000000000000000000000,-493312643546.149597167968750000000000000000000000000000000,7133735446806.453125000000000000000000000000000000000000000,-77442694530800.718750000000000000000000000000000000000000000,650292772738510.250000000000000000000000000000000000000000000,-4315796713212517.000000000000000000000000000000000000000000000,22999276430587868.000000000000000000000000000000000000000000000,-99569810302532704.000000000000000000000000000000000000000000000,353134027462750208.000000000000000000000000000000000000000000000,-1031823808665378432.000000000000000000000000000000000000000000000,2491906589423106048.000000000000000000000000000000000000000000000,-4978820542067594240.000000000000000000000000000000000000000000000,8218227665246963712.000000000000000000000000000000000000000000000,-11162284449939652608.000000000000000000000000000000000000000000000,12387614436866334720.000000000000000000000000000000000000000000000,-11110228214489348096.000000000000000000000000000000000000000000000,7922679827652466688.000000000000000000000000000000000000000000000,-4384166802507460608.000000000000000000000000000000000000000000000,1813716053051597824.000000000000000000000000000000000000000000000,-527575598538131712.000000000000000000000000000000000000000000000,96195999490108608.000000000000000000000000000000000000000000000,-8268366623453600.000000000000000000000000000000000000000000000
366676.073321744042914360761642456054687500000000000,-38538134.123440548777580261230468750000000000000000000,1809019377.669092655181884765625000000000000000000000000,-50935180020.004959106445312500000000000000000000000000000,972049139899.029174804687500000000000000000000000000000000,-13448363248376.056640625000000000000000000000000000000000000,140725829064375.250000000000000000000000000000000000000000000,-1146384872396032.500000000000000000000000000000000000000000000,7420848847930132.000000000000000000000000000000000000000000000,-38746000076057728.000000000000000000000000000000000000000000000,164957595536018304.000000000000000000000000000000000000000000000,-577091697668052736.000000000000000000000000000000000000000000000,1667496134567996672.000000000000000000000000000000000000000000000,-3990654952447977472.000000000000000000000000000000000000000000000,7914640096626442240.000000000000000000000000000000000000000000000,-12986223373927153664.000000000000000000000000000000000000000000000,17553252991192905728.000000000000000000000000000000000000000000000,-19404537025230032896.000000000000000000000000000000000000000000000,17349549361308540928.000000000000000000000000000000000000000000000,-12341437220989628416.000000000000000000000000000000000000000000000,6816144912909404160.000000000000000000000000000000000000000000000,-2815583806320712192.000000000000000000000000000000000000000000000,818064061308303744.000000000000000000000000000000000000000000000,-149036171859904992.000000000000000000000000000000000000000000000,12802430746915518.000000000000000000000000000000000000000000000
-652880.463749293354339897632598876953125000000000000,66567574.430981442332267761230468750000000000000000000,-3026920326.863915443420410156250000000000000000000000000,82609066174.142425537109375000000000000000000000000000000,-1530900431220.614257812500000000000000000000000000000000000,20618361170546.042968750000000000000000000000000000000000000,-210609373156091.812500000000000000000000000000000000000000000,1679418455091386.250000000000000000000000000000000000000000000,-10669945461756788.000000000000000000000000000000000000000000000,54813439199669816.000000000000000000000000000000000000000000000,-230120474967382944.000000000000000000000000000000000000000000000,795457249139012224.000000000000000000000000000000000000000000000,-2275042831458622976.000000000000000000000000000000000000000000000,5397452458486960128.000000000000000000000000000000000000000000000,-10626118284434247680.000000000000000000000000000000000000000000000,17327058642434263040.000000000000000000000000000000000000000000000,-23298479060514893824.000000000000000000000000000000000000000000000,25643019948815810560.000000000000000000000000000000000000000000000,-22843593690125643776.000000000000000000000000000000000000000000000,16200202696976478208.000000000000000000000000000000000000000000000,-8924837622803808256.000000000000000000000000000000000000000000000,3679009746951853568.000000000000000000000000000000000000000000000,-1067126110915969920.000000000000000000000000000000000000000000000,194144971887125216.000000000000000000000000000000000000000000000,-16659109403748066.000000000000000000000000000000000000000000000
906960.798791921464726328849792480468750000000000000,-90987006.352693721652030944824218750000000000000000000,4063861733.520835876464843750000000000000000000000000000,-108866916692.596328735351562500000000000000000000000000000,1980505511039.594726562500000000000000000000000000000000000,-26199959616986.378906250000000000000000000000000000000000000,263117423246284.218750000000000000000000000000000000000000000,-2065182770994690.000000000000000000000000000000000000000000000,12931300158427958.000000000000000000000000000000000000000000000,-65556907959450304.000000000000000000000000000000000000000000000,271959459697866528.000000000000000000000000000000000000000000000,-930097571392970368.000000000000000000000000000000000000000000000,2634984900493172736.000000000000000000000000000000000000000000000,-6199136397756158976.000000000000000000000000000000000000000000000,12114558906711322624.000000000000000000000000000000000000000000000,-19626566962759213056.000000000000000000000000000000000000000000000,26241555088233336832.000000000000000000000000000000000000000000000,-28740317188972257280.000000000000000000000000000000000000000000000,25493504444536008704.000000000000000000000000000000000000000000000,-18012663627639668736.000000000000000000000000000000000000000000000,9891682197290156032.000000000000000000000000000000000000000000000,-4066365028669330432.000000000000000000000000000000000000000000000,1176701106291728128.000000000000000000000000000000000000000000000,-213648470339284800.000000000000000000000000000000000000000000000,18301141775887260.000000000000000000000000000000000000000000000
